C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0.187,0.533,0.066,0.335,0.092,0.212,0.055,0.368,0.149,0.393,0.148,0.300,0.237,0.354,0.120,0.246,0.093,0.123,0.195,0.169,0.310,0.570,0.125,0.362,0.060,0.315,0.084,0.291,0.079,0.482,0.202,0.474,0.314,0.608,0.198,0.466,0.111,0.565,0.076,0.450,0.093,0.395,0.074,0.203,0.032,0.257,0.046,0.252,0.048,0.301,0.120,0.358,0.066,0.347,0.064,0.324,0.156,0.354,0.138,0.304,0.000,0.000,0,0,0,0,0,0,0.112,0.339,0.229,208,Lamina_VIII,Lamina 8 Combined,90,DH
0.066,0.231,0.116,0.233,0.060,0.256,0.080,0.316,0.055,0.152,0.014,0.169,0.043,0.227,0.044,0.150,0.082,0.168,0.113,0.139,0.060,0.208,0.032,0.091,0.028,0.361,0.102,0.236,0.077,0.276,0.058,0.392,0.129,0.438,0.049,0.193,0.007,0.106,0.033,0.078,0.010,0.178,0.000,0.077,0.035,0.158,0.003,0.115,0.011,0.227,0.000,0.180,0.012,0.129,0.021,0.086,0.051,0.260,0.052,0.160,0.000,0.000,0,0,0,0,0,0,0.041,0.184,0.113,209,Lamina_IX,Lamina 9 Combined,90,DH
0.086,0.604,0.136,0.894,0.035,0.540,0.220,0.967,0.109,0.642,0.175,0.514,0.260,0.549,0.207,0.641,0.141,0.275,0.067,0.353,0.289,0.552,0.155,0.762,0.142,0.705,0.796,2.515,1.104,1.532,1.918,1.256,0.934,1.175,0.281,0.300,0.169,0.309,0.594,0.251,0.049,0.131,0.153,0.321,0.135,0.298,0.076,0.412,0.137,0.327,0.227,0.415,0.282,0.343,0.163,0.415,0.293,0.285,0.188,0.189,0.000,0.000,0,0,0,0,0,0,0.312,0.637,0.475,210,Lamina_X,Lamina 10 Combined,90,DH
0.009,0.130,0.049,0.238,0.050,0.174,0.000,0.217,0.031,0.236,0.023,0.090,0.049,0.165,0.012,0.130,0.000,0.040,0.039,0.095,0.038,0.276,0.084,0.196,0.048,0.227,0.000,0.363,0.026,0.160,0.000,0.170,0.000,0.277,0.010,0.384,0.092,0.118,0.035,0.000,0.000,0.054,0.000,0.054,0.018,0.118,0.060,0.066,0.061,0.127,0.093,0.178,0.061,0.266,0.077,0.269,0.171,0.187,0.183,0.277,0.000,0.000,0,0,0,0,0,0,0.044,0.173,0.109,211,WMn,White matter nuclei,130,WM
0.066,3.034,0.120,1.464,0.051,1.146,0.030,2.014,0.049,1.682,0.049,3.108,0.062,3.605,0.062,1.563,0.150,1.236,0.098,0.755,0.166,1.647,0.240,1.757,0.109,1.400,0.256,2.128,0.678,2.031,0.354,0.703,0.238,0.605,0.157,0.741,0.154,1.164,0.201,1.861,0.150,0.881,0.186,0.312,0.253,0.671,0.122,0.731,0.000,0.000,0.000,0.000,0.266,1.263,0.165,0.388,0.167,0.484,0.073,0.182,0.000,0.000,0,0,0,0,0,0,0.181,1.093,0.647,212,GMn,Gray matter nuclei,71,GM
0.379,0.000,0.267,0.435,0.000,0.388,0.170,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.163,0.428,0.285,213,SAC,Spinal accessory column,90,DH
0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.321,0.341,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.161,0.264,0.209,214,PMC,Phrenic motor column,90,DH
0.000,0.118,0.042,0.129,0.028,0.168,0.000,0.000,0.000,0.000,0.014,0.102,0.084,0.313,0.000,0.000,0.000,0.000,0.099,0.116,0.023,0.201,0.049,0.051,0.000,0.216,0.202,0.243,0.017,0.239,0.080,0.401,0.140,0.458,0.049,0.148,0.008,0.094,0.044,0.086,0.018,0.293,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.260,0.052,0.160,0.000,0.000,0,0,0,0,0,0,0.052,0.197,0.126,215,HMC,Hypaxial motor column,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.142,0.008,0.184,0.036,0.215,0.046,0.151,0.092,0.187,0.323,0.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.000,0.102,0.012,0.240,0.000,0.192,0.007,0.109,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.028,0.162,0.095,216,LMC,Lateral motor column,90,DH
0.000,0.855,0.125,0.237,0.264,0.327,0.000,0.086,0.046,0.154,0.055,0.136,0.097,0.342,0.030,0.141,0.000,0.000,0.032,0.098,0.083,0.212,0.000,0.165,0.062,0.535,0.017,0.231,0.152,0.323,0.000,0.368,0.101,0.387,0.047,0.479,0.000,0.188,0.000,0.053,0.000,0.048,0.000,0.119,0.121,0.311,0.030,0.256,0.000,0.081,0.000,0.085,0.050,0.281,0.055,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.046,0.206,0.127,217,MMC,Median motor column,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293,0.185,0.098,0.446,0.196,0.686,0.303,0.922,0.103,0.632,0.122,1.240,0.415,0.730,0.207,0.699,0.171,0.430,0.129,0.358,0.119,0.368,0.098,0.355,0.078,0.210,0.173,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.536,0.132,0.578,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.162,0.549,0.360,218,PGC,Preganglionic motor colum,90,DH
0.075,0.417,0.078,0.470,0.050,0.322,0.046,0.429,0.049,0.339,0.067,0.547,0.064,0.704,0.048,0.353,0.047,0.245,0.070,0.232,0.096,0.396,0.077,0.336,0.062,0.282,0.108,0.425,0.147,0.383,0.152,0.231,0.139,0.240,0.082,0.238,0.047,0.266,0.073,0.393,0.057,0.306,0.048,0.219,0.054,0.242,0.036,0.176,0.052,0.258,0.051,0.241,0.046,0.261,0.068,0.271,0.091,0.287,0.067,0.212,0.016,0.026,0,0,0,0,0,0,0.067,0.317,0.192,250,SC,Whole SC,0,CNS
